temp,light,sound,pressure,humidity
27.88,230,515,100522.5,691
27.88,230,445,100520.75,687
27.94,229,416,100527.5,689
27.88,228,439,100518.75,689
27.88,229,501,100519.5,684
27.88,230,509,100522,689
27.88,230,475,100527,687
27.81,228,468,100516.25,690
27.81,229,482,100515,688
27.88,230,374,100524,690
27.88,229,426,100524,687
27.88,230,496,100520.75,689
27.81,230,428,100526.75,688
27.88,228,423,100530,690
27.81,229,436,100520.75,691
27.81,229,363,100515.75,691
27.81,229,489,100528.75,689
27.81,229,400,100524.25,688
27.81,228,496,100522.5,691
27.81,229,444,100524.5,691
27.81,230,514,100526.25,688
27.81,229,513,100528.25,690
27.75,230,504,100518.5,690
27.81,229,479,100527,693
27.81,229,465,100523.5,692
27.81,229,466,100515,687
27.81,229,447,100525.5,687
27.81,230,501,100524.75,693
27.88,230,507,100528.75,688
27.88,230,461,100524.75,687
27.88,230,476,100527.75,687
27.88,228,464,100528.75,693
27.88,230,498,100520,689
27.88,230,489,100522.25,688
27.88,230,488,100530.25,689
27.88,229,489,100527,694
27.88,229,515,100525.5,690
27.81,230,519,100514,689
27.81,229,498,100520.5,691
27.88,230,500,100522,690
27.88,230,469,100526.25,690
27.88,229,391,100526,689
27.81,230,494,100516,693
27.88,229,497,100519,688
27.81,230,400,100513,688
27.88,228,368,100521.75,688
27.88,230,487,100521.25,688
27.88,229,448,100515.75,689
27.88,230,500,100520.25,691
27.88,229,515,100520,689
27.88,230,510,100517.75,689
27.81,229,530,100517.5,691
27.81,230,507,100517.25,692
27.88,230,522,100519,690
27.88,230,431,100515.75,688
27.88,230,518,100524,692
27.88,230,505,100517.5,691
27.88,231,509,100523.25,687
27.88,229,519,100522.5,691
27.88,229,486,100518.25,689
27.88,229,513,100515.75,688
27.88,230,462,100522.5,687
27.88,230,499,100511.5,690
27.88,229,483,100515.75,690
27.94,229,491,100518.5,687
27.94,230,513,100521.25,689
27.94,231,442,100522.25,687
27.88,230,396,100511,686
27.94,229,470,100518.75,687
27.94,230,516,100519,687
27.94,230,430,100515.75,690
27.94,230,515,100517.75,688
27.94,230,508,100523.25,690
28,229,434,100522,701
27.94,229,436,100513.25,688
27.94,229,391,100518.75,691
27.94,230,559,100522.25,686
27.94,230,451,100519,688
27.94,230,403,100521,689
27.94,228,401,100524.25,689
27.94,228,467,100519.5,693
27.94,228,503,100521.5,691
27.94,230,483,100525,688
28,230,431,100527.25,689
27.94,229,402,100516.75,690
27.94,228,513,100518.5,685
27.94,228,487,100520,686
28,230,421,100527.5,687
27.94,229,471,100518,686
27.94,230,484,100517.75,689
28,228,399,100526.5,692
27.94,230,481,100515.25,665
27.94,230,453,100511.75,688
28,229,505,100521,691
27.94,230,453,100519.75,689
27.94,228,426,100521.5,691
27.94,228,434,100520.75,689
27.94,230,444,100518.5,691
28,229,487,100519.5,691
27.94,229,448,100517.5,689
27.94,229,490,100517,690
27.94,230,393,100517,690
27.94,228,405,100518.75,689
27.94,230,441,100514.25,688
27.94,229,386,100514.25,688
27.94,229,494,100514,686
27.94,229,513,100512.75,687
27.94,230,429,100515.75,685
27.94,230,484,100519.25,690
27.94,229,512,100517.75,688
27.94,229,512,100519.5,688
27.94,231,408,100520.25,687
27.94,228,469,100516.25,684
27.94,229,519,100513.5,686
28,229,512,100518,687
27.94,228,478,100516.5,691
28,229,516,100522.25,690
28,230,482,100522.75,691
27.94,229,523,100514.25,689
27.94,230,506,100513.75,692
28,231,515,100517.75,687
28,229,501,100519,687
28,229,508,100520.75,687
28.06,230,511,100525.5,688
28,228,502,100523.25,690
28,230,482,100526.5,688
28,229,513,100518.75,690
28,228,504,100520.5,691
27.94,229,521,100516.25,689
27.94,228,520,100510.75,688
28,230,504,100521,690
28,229,410,100520.5,689
28,225,453,100516.25,691
28,223,511,100517.25,686
28,223,494,100519.5,688
28,217,506,100520.5,688
26.75,166,411,100471.2,
26.56,165,380,100460,564
26.63,166,363,100460.25,562
26.63,166,356,100464,567
26.63,166,354,100461,567
26.63,165,374,100453.25,565
26.63,166,356,100458,566
26.69,167,360,100462,563
26.69,166,385,100460.75,599
26.69,166,391,100461.25,564
26.63,166,372,100456.5,563
26.69,165,354,100460,565
26.69,166,351,100458.25,565
26.69,166,382,100460.5,563
26.69,166,361,100459.25,565
26.69,165,353,100462,565
26.69,166,380,100460.5,564
26.75,166,367,100466,561
26.75,166,363,100459,560
26.75,166,365,100461,561
26.75,167,369,100466,565
26.75,167,518,100460.75,561
26.81,166,356,100460.75,566
26.81,167,375,100463.25,562
26.81,167,366,100465.25,563
26.81,167,398,100458.25,561
26.88,166,367,100465.25,565
26.88,166,362,100466.75,564
26.88,167,363,100463.5,562
26.88,166,363,100466.75,563
26.88,167,362,100464.5,560
26.88,166,397,100464,559
26.94,167,359,100464.75,560
26.94,166,377,100464.5,561
26.94,167,355,100466.75,560
26.94,167,351,100464.5,562
27,167,384,100468,558
27,166,362,100464.5,560
27,167,351,100467,559
27,166,354,100465.75,559
27,167,365,100464.75,559
27,166,352,100467,559
27.06,167,366,100467.25,560
27.06,167,350,100466,560
27.06,168,348,100473.5,559
27.06,167,376,100469.25,561
27.13,167,349,100470,562
27.13,167,363,100470.5,562
27.19,167,369,100471.5,564
27.19,167,379,100467.25,562
27.25,167,358,100475.25,561
27.19,167,421,100470.75,558
27.25,165,365,100474.75,556
27.25,166,382,100471,556
27.31,163,358,100477.5,560
27.25,167,419,100467,557
27.31,160,358,100467,555
27.31,167,370,100469.25,555
27.31,168,515,100463.75,554
27.31,167,375,100470.75,557
27.31,167,372,100470.75,559
27.31,168,363,100470,558
27.38,167,359,100469.5,559
27.38,167,370,100474.5,558
27.38,167,354,100470,557
27.44,168,365,100475.25,559
27.44,168,356,100470.5,553
27.44,168,350,100466.5,555
27.5,168,358,100471.75,551
27.5,168,356,100470,557
27.5,168,356,100468.5,552
27.56,167,362,100471.5,553
27.56,167,347,100469,553
27.56,169,357,100468,555
27.63,168,351,100470,551
27.63,169,357,100473.25,554
27.63,169,350,100471,553
27.63,169,360,100468.25,554
27.63,170,381,100465.25,554
27.69,170,361,100469.25,552
27.69,169,351,100466.25,550
27.75,170,365,100475.75,555
27.75,169,352,100469,555
27.75,169,353,100471.75,555
27.75,169,377,100466.75,549
27.75,170,372,100468.25,551
27.75,169,368,100468,574
27.81,170,358,100472.25,555
27.81,169,358,100467,553
27.81,171,346,100461.75,550
27.81,170,372,100467.5,551
27.88,171,361,100466,550
27.88,171,352,100466.25,545
27.88,170,364,100465.25,547
27.94,170,378,100469,546
27.88,171,360,100461,551
27.94,171,356,100463.25,551
27.94,171,363,100462.5,547
27.94,172,348,100461.25,548
27.94,171,358,100462.5,546
27.94,170,361,100469,549
27.88,171,350,100457.75,549
27.94,171,360,100467.25,547
27.94,171,360,100460.5,549
27.94,171,371,100461.5,548
27.94,171,352,100464.25,547
28,170,370,100464.25,550
28,170,354,100462.25,545
28,170,360,100457.5,548
28,170,348,100460.5,550
28,170,375,100458.75,547
28,170,358,100462.25,546
28,169,512,100461.75,546
28,165,377,100459.75,545
28.06,163,364,100465.5,546
28,170,353,100449.25,546
28,171,386,100453,545
28,170,358,100453,543
28.06,170,355,100457.5,547
28,169,358,100450.75,546
28.06,169,362,100458.75,547
28.06,168,359,100454,545
28.06,169,369,100455.5,541
28.13,169,356,100458.75,543
28.13,169,347,100461.5,543
28.13,169,367,100452.5,541
28.13,170,373,100456.5,539
28.13,169,377,100452.25,538
28.19,169,349,100454.25,537
28.19,169,352,100453,538
28.19,169,381,100449.75,539
28.19,170,366,100449.75,541
28.25,170,360,100452.75,539
28.25,170,353,100454.5,539
28.25,169,349,100451,542
28.25,168,352,100452.25,541
28.25,169,360,100446,540
28.25,169,367,100454.25,542
28.25,168,354,100454,541
28.25,168,352,100456.25,540
28.25,168,351,100446.75,542
28.31,168,352,100456.5,540
28.25,168,352,100450,540
28.25,167,346,100445.75,539
28.25,167,376,100456.5,540
28.25,167,373,100450.5,543
28.25,168,384,100447.75,538
28.31,168,358,100451.5,539
28.31,169,353,100455.5,540
28.25,168,361,100446.75,541
28.31,168,354,100452,538
28.31,168,360,100452,540
28.31,167,366,100449.75,538
28.25,168,375,100446.5,538
28.19,168,358,100432.75,537
28.31,168,358,100457.75,541
28.25,167,366,100439.25,536
28.31,168,360,100457.5,541
28.31,168,371,100446,536
28.31,168,357,100452.25,540
28.31,168,346,100448,540
28.31,168,370,100447.75,538
28.31,167,350,100451.25,537
28.38,168,371,100456.75,540
28.31,169,358,100449.5,537
28.38,168,372,100450.75,535
28.38,166,355,100453.5,537
28.31,167,349,100445,535
28.31,168,365,100451,538
28.25,167,363,100438.5,538
28.31,167,358,100440.25,534
28.31,168,347,100444.25,537
28.31,168,356,100447,537
28.31,168,349,100444.25,537
28.25,167,361,100436,534
28.25,167,369,100439,536
28.31,168,362,100441.75,538
28.38,168,361,100452.75,540
28.31,168,367,100446.5,539
28.31,167,355,100448.5,539
28.31,169,356,100442.5,536
28.31,168,356,100442.5,538
28.31,167,359,100445.25,538
28.31,168,349,100449.5,538
28.38,167,360,100450.75,536
28.31,167,378,100446,579
28.31,168,351,100447,534
28.38,168,356,100449.75,534
28.31,168,386,100443.25,538
28.31,168,361,100433.5,536
28.38,168,365,100442.75,533
28.38,168,342,100451,540
28.31,168,361,100440.75,533
28.31,168,371,100438.5,532
28.31,168,360,100446.5,533
28.31,168,352,100446.25,532
28.31,168,350,100447.75,532
28.31,169,354,100443.75,537
28.31,168,377,100454,535
28.31,168,358,100444.5,533
28.31,168,352,100448.25,533
28.31,168,358,100443.25,537
28.31,169,368,100442.25,536
28.31,169,378,100441.5,537
28.38,168,356,100448.5,538
28.31,168,362,100447.75,538
28.31,168,349,100438.5,534
28.38,169,358,100452.75,533
28.38,169,366,100458.5,535
28.31,168,361,100444.75,532
28.38,168,371,100450.5,532
28.31,168,366,100441.75,535
28.31,169,369,100452.25,533
28.31,169,362,100449.5,531
28.31,168,366,100450.25,535
28.25,168,369,100438.5,533
28.31,169,369,100445.75,537
28.31,168,372,100443,536
28.31,169,369,100442.5,536
28.38,169,365,100452.75,535
28.31,170,375,100451.25,534
28.25,168,363,100430.5,533
28.31,168,377,100442.5,534
28.25,168,376,100438.75,535
28.31,168,363,100445.25,535
28.38,168,347,100454,533
28.31,169,348,100440,536
28.31,169,356,100442.5,536
28.31,168,350,100439.25,537
28.31,168,357,100431.75,535
28.38,168,362,100440,536
28.31,169,377,100434.75,532
28.31,168,376,100439.5,531
28.31,169,368,100432.25,536
28.38,169,373,100449.75,535
28.31,169,365,100439.5,533
28.38,169,370,100442.25,532
28.38,169,350,100446,535
28.31,168,355,100441.75,534
28.25,168,354,100430,533
28.38,169,356,100445.25,537
28.38,168,353,100449.5,531
28.31,169,358,100439.75,537
28.38,168,356,100451.25,532
28.31,168,372,100439.25,532
28.38,168,353,100448,534
28.38,169,359,100440.25,532
28.38,169,367,100446.25,525
28.38,169,357,100442.25,531
28.38,168,360,100447.75,534
28.38,169,354,100442.75,535
28.38,168,367,100448.75,534
28.38,170,350,100441.25,524
28.31,170,365,100437.5,531
28.38,169,348,100441,530
28.31,169,362,100434.5,533
28.31,169,360,100432.25,536
28.38,169,371,100437.75,535
28.38,169,359,100437.25,534
28.38,170,357,100441,533
28.38,169,372,100444.25,530
28.44,169,362,100447,531
28.44,169,440,100446.5,571
28.5,170,431,100457.25,531
28.44,170,353,100446.5,534
28.44,170,350,100443.5,535
28.38,170,363,100431.75,535
28.38,170,357,100430.5,534
28.38,170,356,100442,533
28.44,170,376,100441.5,534
28.38,170,380,100437,531
28.38,169,361,100437.75,533
28.38,163,387,100431.75,530
28.5,169,515,100449.75,530
28.44,169,458,100443,532
28.5,169,354,100442.25,532
28.5,162,372,100445.25,530
28.5,162,370,100440,528
28.56,162,377,100447,527
28.56,162,380,100444.5,527
28.5,162,376,100434,527
28.63,162,399,100453.75,524
28.56,162,442,100439.25,524
28.56,162,457,100443,524
28.44,160,386,100417.25,529
28.56,168,525,100447.75,530
28.5,168,459,100439.25,529
28.44,168,374,100433.75,527
28.5,168,363,100445.75,529
28.56,168,367,100449.25,531
28.44,167,371,100437.5,562
28.44,161,476,100437.75,531
28.38,160,439,100435.5,531
28.44,161,502,100440.5,528
28.38,161,485,100434.5,530
28.38,162,516,100439,529
28.44,157,613,100446.75,568
28.38,44,614,100433.75,533
28.38,110,578,100434.5,67
28.5,56,476,100443.5,638
28.44,47,602,100430.5,679
28.56,159,408,100449,64
28.56,159,508,100447,582
28.5,160,575,100442.25,555
28.44,159,506,100432,539
28.5,158,514,100441,532
28.5,156,510,100441.5,528
28.5,150,508,100441.5,527
28.5,153,510,100436,530
28.5,152,492,100439.75,534
28.44,151,513,100434.25,532
28.44,151,504,100429.5,531
28.44,153,519,100433.75,535
28.44,153,500,100437.5,533
28.44,153,512,100442,538
28.44,153,512,100439.25,534
28.38,153,498,100432,539
28.38,153,512,100434.25,533
28.31,154,514,100430.75,535
28.38,153,513,100439,537
28.31,153,511,100434.5,534
28.25,152,510,100428.5,536
28.25,155,490,100433.5,533
28.25,154,511,100434.5,539
28.25,154,508,100438.5,536
28.19,154,514,100439.5,532
28.13,155,464,100433,533
28.06,156,511,100428.75,531
28.06,159,510,100433,532
28.13,158,505,100439.75,537
28.13,158,514,100436.5,539
28.13,157,505,100434.75,536
28.13,159,513,100437.5,536
28.06,159,504,100436.5,536
28.06,159,514,100434.25,535
28.06,158,512,100436.25,534
28.06,158,511,100439.75,540
28.06,158,519,100433.5,535
28.06,158,515,100437.25,537
28,157,509,100435,533
28.06,157,507,100439.25,536
28.06,156,503,100438.5,538
28.06,158,512,100438.5,536
28,156,510,100434.75,536
28.06,157,523,100432.75,538
28.06,156,518,100436.75,538
28.06,155,511,100428.5,538
28.13,155,507,100435.75,539
28.13,153,511,100432,536
28.13,153,504,100431.75,534
28.19,154,517,100438,537
28.19,154,509,100435.5,539
28.13,155,509,100428.75,539
28.19,155,512,100437.75,540
28.19,156,438,100432.5,539
28.19,158,514,100423.25,536
28.19,157,512,100427.75,540
28.25,158,519,100433.75,535
28.31,157,516,100441.5,535
28.25,157,511,100433.75,536
28.31,158,508,100435.25,537
28.25,158,511,100428.5,536
28.31,158,493,100427,537
28.31,157,505,100433.75,535
28.31,157,537,100424.75,537
28.31,157,499,100435,537
28.31,157,439,100430,536
28.38,155,511,100435.25,538
28.38,157,524,100437.75,538
28.44,157,512,100439.75,536
28.38,157,514,100424,539
28.38,158,507,100431.75,541
28.38,157,511,100428.5,543
28.44,158,514,100436,541
28.44,157,515,100434.75,495
28.44,158,517,100438.75,541
28.44,158,513,100428.75,538
28.44,158,511,100431.75,542
28.5,157,513,100437.25,539
28.44,157,511,100431,543
28.5,157,509,100429.5,545
28.5,158,515,100432,540
28.5,158,486,100433.25,543
28.5,159,504,100428,539
28.5,157,502,100428,539
28.5,158,515,100430,541
28.56,157,510,100438.75,541
28.56,156,511,100436.75,542
28.56,158,509,100437.5,540
28.56,157,516,100429.5,540
28.56,158,515,100435.5,541
28.56,157,509,100430.5,541
28.56,158,468,100439.25,540
28.56,158,509,100438.25,540
28.56,157,513,100433.5,542
28.56,157,510,100435.5,539
28.63,157,505,100439.5,540
28.56,157,506,100431.25,545
28.56,157,512,100431.5,540
28.63,158,509,100438.75,543
28.63,158,510,100438.5,540
28.56,157,508,100435.5,543
28.56,158,508,100432,540
28.63,155,511,100439.25,543
28.63,158,511,100437.75,538
28.63,158,515,100440.25,542
28.63,157,510,100434.5,540
28.63,158,509,100436,538
28.63,158,511,100430.75,542
28.63,158,509,100430.25,542
28.63,157,512,100440,541
28.69,158,506,100440.25,542
28.63,158,502,100427.5,543
28.63,157,509,100431.5,542
28.63,158,513,100430.5,543
28.63,158,509,100428.75,540
28.63,158,514,100427,543
28.63,159,507,100434,541
28.63,159,512,100431,540
28.63,158,508,100436,541
28.63,159,513,100439,539
28.63,158,513,100434,541
28.69,158,513,100437.25,542
28.63,158,513,100432.5,538
28.63,159,513,100426.75,542
28.63,159,509,100435.5,540
28.63,158,515,100429,542
28.69,158,509,100437.75,539
28.63,158,520,100432.5,543
28.63,158,512,100431.5,542
28.63,158,512,100429.5,542
28.63,158,509,100432,541
28.69,158,509,100437.25,541
28.63,159,511,100433.75,540
28.63,158,511,100427.25,537
28.63,158,535,100424.25,539
28.63,158,523,100423,537
28.63,158,527,100433.75,545
28.63,157,497,100430.5,546
28.63,155,514,100427.5,539
28.69,157,528,100435.5,541
28.63,158,532,100427.75,540
28.69,156,434,100430,540
28.56,156,494,100411.25,543
28.69,154,519,100439.25,540
28.63,157,508,100425,541
28.63,158,473,100425.5,538
28.63,157,503,100432.5,538
28.63,157,508,100428.5,536
28.69,158,520,100433.5,535
28.63,157,490,100420,532
28.69,158,505,100428.75,536
28.69,158,507,100435,539
28.69,158,464,100438.75,539
28.63,159,513,100425.5,539
28.69,157,519,100436.75,536
28.69,158,454,100433.5,538
28.69,158,480,100431.75,541
28.69,158,511,100428,539
28.63,158,437,100426.5,539
28.69,158,510,100427,537
28.69,158,522,100441,537
28.63,158,499,100426,535
28.69,157,508,100430.25,537
28.69,158,500,100431.75,536
28.63,158,469,100418.5,535
28.69,158,432,100433,538
28.69,158,517,100425.25,537
28.69,159,529,100426,536
28.69,158,513,100427.25,514
28.69,157,454,100428,536
28.69,158,479,100426.5,535
28.69,157,505,100431,540
28.69,156,506,100420.5,540
28.69,158,513,100424.5,539
28.69,158,508,100431.25,537
28.75,157,507,100442.75,533
28.69,157,506,100424.75,536
28.69,156,492,100428.5,535
28.75,157,509,100433.75,539
28.75,158,514,100429,537
28.75,157,525,100430.5,539
28.75,157,496,100428.75,539
28.75,156,507,100427,536
28.75,157,511,100429.5,538
28.75,158,499,100428.75,536
28.75,156,514,100430,536
28.69,157,513,100422.5,535
28.81,156,487,100437,534
28.75,157,459,100426.25,534
28,214,504,100430.7,
27.31,213,511,100418.25,545
27.38,221,510,100421.5,543
27.38,226,512,100420.25,544
27.38,225,442,100423.5,552
27.38,188,512,100423.25,555
27.38,177,509,100425.25,550
27.38,228,510,100426.75,547
27.31,228,499,100422.25,545
27.31,221,512,100418.25,546
27.31,226,511,100425.25,547
27.31,227,516,100425.5,544
27.31,223,520,100422.5,516
27.31,190,520,100423.25,547
AT+CIPSEND=0,27,AT+CIPSEND,,
27.31,183,508,100427,544
27.25,189,507,100422.75,542
27.31,220,515,100429.5,543
27.25,241,512,100419.5,542
27.31,237,512,100425,544
27.31,237,508,100429.25,541
27.31,237,441,100429.5,536
27.31,238,513,100423.25,537
27.31,238,510,100430.25,537
27.31,238,513,100424.25,535
27.38,237,517,100429,539
27.25,209,519,100411.7,
26.13,208,488,100389,546
26.13,209,478,100388,544
26.19,208,494,100393.25,548
26.13,209,496,100388.75,546
26.13,208,462,100388.5,546
26.19,208,527,100391,544
26.13,209,530,100384.75,544
26.13,208,438,100389.75,545
26.13,207,427,100382,545
26.19,208,508,100388.75,544
26.13,208,451,100384.75,545
26.13,209,501,100386.25,545
26.13,208,511,100390.25,548
26.13,208,508,100382,544
26.13,209,515,100389.25,548
26.13,208,481,100384.75,547
26.13,208,511,100390.5,547
26.13,208,507,100388,546
26.13,209,466,100386.5,546
26.19,208,507,100385.5,548
26.19,208,510,100386,544
26.19,209,526,100386,542
26.19,209,513,100388.75,543
26.19,206,510,100390.5,543
26.13,209,513,100388.25,543
26.13,209,513,100390.25,546
26.06,208,510,100385.75,545
26.06,208,493,100386.25,545
26.06,208,515,100389.5,544
26,208,524,100385.5,548
25.94,208,508,100382,545
26,208,512,100393,547
25.94,208,478,100385.5,543
26,208,508,100391.5,544
26,209,513,100388.5,548
25.94,209,516,100385.5,547
26,209,512,100390,549
25.94,208,505,100385.75,546
25.94,208,513,100387.5,545
25.94,208,510,100387.25,543
26,208,526,100393.5,547
25.94,208,507,100385.75,547
25.94,209,512,100394.75,545
25.88,208,508,100389,544
25.88,209,509,100391.75,547
25.88,208,505,100389,548
25.81,209,512,100386.25,548
25.81,208,509,100390.25,548
25.81,208,510,100385,550
25.81,208,514,100388.25,546
25.81,210,526,100389.75,549
25.75,208,514,100386.5,549
25.75,207,511,100385.75,551
25.75,208,509,100390,547
25.75,209,614,100387.5,545
25.75,208,613,100388.5,550
25.75,208,614,100389.25,546
25.75,209,505,100387.5,546
25.81,209,517,100387.5,546
25.81,209,507,100390.75,549
25.88,209,511,100389.25,549
25.88,209,510,100385,545
25.88,209,518,100386.5,546
25.88,208,614,100386.75,547
25.88,208,503,100384.5,547
25.88,208,510,100389.5,546
25.88,208,515,100387.25,549
25.81,208,510,100385.75,546
25.88,208,513,100388,546
25.88,208,504,100388,546
25.88,208,516,100383.5,546
25.88,207,461,100383.75,544
25.88,208,500,100379.25,544
25.94,208,509,100388.5,547
25.94,208,444,100388,547
25.94,208,507,100388,555
25.94,208,513,100385.5,547
25.94,208,525,100381.5,547
25.94,207,463,100384.5,549
25.94,208,511,100382.5,548
25.88,207,508,100384.5,547
25.94,207,518,100384,549
25.94,208,518,100383,545
25.94,207,503,100387.25,547
25.88,207,502,100383.25,545
25.88,206,517,100386.75,545
25.88,209,517,100385.75,545
25.88,207,564,100389,546
25.81,206,509,100390.5,548
25.81,207,507,100390.75,548
25.81,208,507,100387.5,547
25.75,207,536,100389,550
25.75,207,517,100387.25,548
25.75,207,515,100387,547
25.75,208,506,100385.75,546
25.75,207,508,100384,548
25.75,207,509,100388.75,548
25.69,207,493,100383.5,548
25.69,207,453,100384,549
25.69,206,459,100385.25,545
25.75,207,439,100392,547
25.75,208,524,100392.5,549
25.75,207,523,100389.75,544
25.75,207,524,100385,548
25.81,207,511,100387.25,547
25.75,208,515,100380.75,543
25.81,208,509,100385.25,545
25.81,207,441,100385.5,545
25.81,207,517,100382.5,543
25.81,207,514,100381.25,543
25.88,207,445,100379,544
25.94,208,481,100385.5,547
25.94,208,480,100386,545
25.88,208,544,100383.5,545
25.88,207,529,100384,545
25.88,208,504,100375.25,541
25.88,208,488,100378.5,540
25.88,208,488,100380.75,544
25.88,207,490,100381.75,541
25.94,207,508,100379,543
25.94,207,421,100379.75,544
25.94,207,482,100376.5,543
26,207,508,100376.5,542
25.94,207,509,100378.5,543
25.94,208,509,100378.75,542
25.88,207,520,100380.25,540
25.81,208,502,100380.75,542
25.75,208,505,100375,541
25.75,207,509,100379.75,539
25.75,208,513,100381.75,537
25.75,207,507,100386.75,539
25.75,209,516,100383.75,540
25.75,207,514,100388,542
25.69,208,510,100386,541
25.69,208,516,100384,539
25.69,208,505,100391,541
25.69,207,509,100390.25,544
25.69,208,465,100388.5,539
25.69,208,521,100390.75,540
25.63,207,513,100382,538
25.69,208,527,100384.75,539
25.69,208,520,100392,542
25.69,208,514,100388.75,541
25.69,207,516,100384,539
25.75,208,510,100388.5,542
25.69,208,512,100384,540
25.75,208,510,100380,543
25.75,209,512,100379,540
25.81,208,511,100381.5,542
25.81,207,515,100387,543
25.75,207,470,100378.75,541
25.81,208,514,100382.25,537
25.81,208,509,100380.25,540
25.75,207,507,100384,536
25.75,208,514,100385.5,535
25.75,208,513,100385,537
25.75,207,514,100383,538
25.75,207,513,100387.75,538
25.75,207,513,100381.5,541
25.75,208,509,100384,535
25.81,207,513,100381.5,535
25.81,207,515,100379,534
25.75,209,515,100387.75,537
25.75,206,508,100390.75,537
25.75,208,517,100385.75,534
25.69,208,511,100386.25,533
25.69,207,504,100389,538
25.69,206,515,100388.5,539
25.63,207,510,100382.75,541
25.63,206,508,100392.75,536
25.63,207,510,100391.75,537
25.63,208,520,100390,535
25.63,207,502,100390.5,536
25.56,208,439,100390.75,537
25.56,208,521,100389.5,539
25.56,206,517,100394.25,541
25.56,207,517,100387.75,539
25.56,208,480,100388.5,539
25.56,207,515,100385.5,536
25.56,205,473,100392,536
25.5,206,507,100387,537
25.56,208,522,100390.25,537
25.5,207,514,100387.75,535
25.5,208,513,100383.5,536
25.5,207,517,100387.5,537
25.56,207,504,100386.75,537
25.56,207,512,100382,539
25.56,208,499,100383,537
25.63,207,511,100384.5,539
25.63,206,515,100382.5,539
25.63,206,518,100386.75,538
25.63,207,494,100385,538
25.63,208,502,100378,534
25.63,206,515,100385.75,535
25.56,207,510,100385.5,534
25.56,207,512,100386.5,534
25.56,206,515,100384.25,536
25.56,207,518,100385,534
25.56,207,514,100388.25,535
25.5,208,511,100391.25,537
25.5,208,520,100389.75,533
25.44,206,511,100385.25,535
25.44,207,487,100388.5,538
25.38,208,528,100390.25,538
25.38,207,521,100394,538
25.31,206,512,100387.75,540
25.31,208,504,100388.5,538
25.25,207,504,100387,536
25.25,207,522,100393,540
25.31,207,515,100393.75,539
25.25,208,519,100391,520
25.19,207,499,100386.75,539
25.19,207,507,100389.5,540
25.19,206,511,100388.5,539
25.19,207,492,100390,538
25.19,207,514,100390.75,537
25.19,207,514,100388.25,540
25.19,208,514,100395.5,539
25.19,207,511,100393,539
25.19,207,509,100392.75,543
25.19,208,505,100390.75,539
25.19,207,503,100391,540
25.25,206,508,100395.25,542
25.19,207,508,100391.5,538
25.13,207,509,100392.5,533
25.13,207,516,100384.75,540
25.13,207,518,100394,541
25.13,208,520,100391,539
25.06,208,510,100384.5,538
25.13,208,504,100390,540
25.19,207,518,100396,541
25.13,208,512,100391.5,539
25.13,207,510,100390,542
25.13,207,509,100393,541
25.13,207,509,100387.5,540
25.13,208,509,100393.25,542
25.13,206,529,100397.5,539
25.06,206,498,100387.5,539
25.06,207,513,100389,536
25.13,206,512,100393.25,542
25.13,206,520,100397.25,542
25.13,207,496,100388.5,536
25.13,206,519,100394.75,538
25.13,207,482,100402.75,542
25.06,207,511,100398,538
25.06,207,517,100397.75,539
25.06,207,514,100393.75,541
25.06,207,418,100394.5,537
25.06,207,497,100395,542
25,207,510,100390.25,539
25,207,506,100387.25,541
25,208,513,100392.25,537
25,208,510,100398.25,540
25,208,473,100391.25,541
25,208,490,100393,537
25,208,508,100389,539
25,207,509,100397.25,539
25,208,513,100397.5,540
25,208,513,100390.5,538
25.06,208,509,100400.5,542
25.06,207,516,100397.25,539
25,207,517,100387.5,540
25.06,207,514,100391.5,572
25.06,208,517,100393.75,542
25.06,208,514,100391.25,538
25.06,208,507,100387.5,536
25.13,208,497,100394.25,540
25.06,207,510,100390.5,538
25.06,206,520,100393.5,540
25.06,208,491,100388.25,536
25,207,513,100386,542
25.06,208,518,100394,541
25,207,512,100391.25,537
25,208,510,100398.75,536
24.94,208,511,100381,536
24.94,207,477,100392,537
24.94,208,517,100390.75,540
24.94,207,476,100388.25,538
24.88,206,515,100385,539
24.88,206,511,100388,537
24.88,207,515,100390.25,540
24.88,207,508,100389.75,539
24.88,206,504,100392.75,540
24.88,207,516,100392,540
24.81,207,498,100388.5,537
24.81,208,510,100393.75,536
24.81,207,507,100387.25,539
24.81,208,511,100393.75,539
24.88,208,511,100391.25,538
24.81,207,518,100388.5,538
24.81,208,508,100390,536
24.81,208,507,100395.5,538
24.75,207,505,100394,514
24.75,208,511,100393.25,539
24.75,208,512,100391.5,537
24.75,208,509,100392.75,537
24.69,208,516,100391.75,536
24.75,207,509,100396.25,537
24.69,207,508,100392.75,542
24.75,208,512,100403,538
24.69,208,518,100395.25,540
24.75,208,503,100393.25,542
24.69,207,513,100392.5,540
24.69,207,523,100388,538
24.63,207,510,100391.25,541
24.63,208,520,100392.75,545
24.63,207,509,100396.25,544
24.63,208,519,100395.5,543
24.56,207,509,100390.5,541
24.63,208,447,100388.5,546
24.69,208,520,100392.25,546
24.63,208,513,100389.75,546
24.69,208,510,100393.5,543
24.63,207,512,100394.25,543
24.69,208,519,100390.25,545
24.69,207,522,100385.75,544
24.69,208,498,100393.5,543
24.69,208,508,100392.75,540
24.75,208,524,100395.25,541
24.75,208,504,100389,544
